id,src_lang,tgt_lang,source_text,target_text,domain
kentrans_2632,eng_Latn,rag_Latn,LIROVA,ULIMWENGU,general_prose
kentrans_2972,eng_Latn,rag_Latn,Ole lirere lirala,Uone kipaza sauti kimoja,general_prose
kentrans_2696,eng_Latn,rag_Latn,Woo ohaa!niinze Lledi,Woo ohaa!ni mimi Lledi,general_prose
luhya_multi_9_en,eng_Latn,rag_Latn,VILLAGE: TINGOLO,. LUKONGO: TINGOLO,Conversational
kentrans_366,eng_Latn,rag_Latn,Kandi tsindege sitsivita hagati he inyanza mba.,Tena ndege hazipiti katikati ya bahari.,general_prose
kentrans_1879,eng_Latn,rag_Latn,"Hi, ma vagenda nu mwana weve.","Ndio, huwa wanatembea na mtoto wake.",general_prose
luhya_multi_194_en,eng_Latn,rag_Latn,"I weep for these things; my eye, my eye runs down with water.","16 Inze ndiranga kigira vindu yivi, imoni yange, imoni yange, yidoolanga amadzi.",Conversational
kentrans_2738,eng_Latn,rag_Latn,Amugovolio:mamyi kusia mba.,Amugovolio :sijui kusiaga.,general_prose
kentrans_273,eng_Latn,rag_Latn,Umundu mkali yamanya umulina weve wahimbi na Umwami wewe no mweli gwaka vudiku yigu.,Mwanamke alijua rafiki yake wa karibu na Mwokozi wake na mwezi uwakao usiku huo.,general_prose
kentrans_1105,eng_Latn,rag_Latn,"Kwidzominya, Dada wobukumi,","Twatukuza, baba mwenye enzi",general_prose
luhya_multi_114_sw,swh_Latn,rag_Latn,mtu yeyote anayekubali hongo kuwa yawe hivyo.,"""Omundu yesi yesi ofukiilila asoya bali ""Kabe kario.",Conversational
kentrans_1399,eng_Latn,rag_Latn,Ya letera amakuva amalahi gobuyanzi.,"“Duniani salama, Kwa wa kosa rehema",general_prose
luhya_multi_19_sw,swh_Latn,rag_Latn,Indede wetu furahi ndipo wageni wafurahi x2,.Indede wefwe sangala kho abakeni basangale x2,Conversational
kentrans_774,eng_Latn,rag_Latn,"Fwesi okho khusigula,","Ili sote tuokolewe,",general_prose
kentrans_2302,eng_Latn,rag_Latn,"Vutaloleka imbiri wa nyasaye,",Muwe safi mbele za Mungu,general_prose
kentrans_784,eng_Latn,rag_Latn,Ala khu khonya ligali.,Atatusaidia kabisa.,general_prose
kentrans_767,eng_Latn,rag_Latn,Avana vadidi avave,Watoto wadogo wake,general_prose
luhya_multi_189_en,eng_Latn,rag_Latn,The joy of our hearts has ceased.,15 Ubuyanzi bwo mwoyo getu bufweye.,Conversational
kentrans_3147,eng_Latn,rag_Latn,Ukole kuli navo vaakola,Ufanye jinsi walivyofanya wao.,general_prose
kentrans_1494,eng_Latn,rag_Latn,Kandi yamugesera amavere nigavunga.,Tena akamuvunia mtama ikajaa.,general_prose
kentrans_2650,eng_Latn,rag_Latn,Mangusanguse,Nitakutingiza,general_prose
kentrans_2351,eng_Latn,rag_Latn,Mbeye igulu kandi mbeye hasi,Niko mbinguni na duniani,general_prose
luhya_multi_90_sw,swh_Latn,rag_Latn,"Nikushuhudie nini? Nikufananishe na nini, Ee Binti Yerusalemu?","13 Nku lolekidzira kindu ki, Nda fwanannya na kindu ki ive, o mukana wa Yerusalemi?",Conversational
luhya_multi_308_en,eng_Latn,rag_Latn,We drink water that we buy with money.,4 Ku nwedzanga amadzi getu ga kugulanga na ifetha.,Conversational
kentrans_3052,eng_Latn,rag_Latn,Uyu yanuuna inuuniru,Huyu alinyonya nyonyo.,general_prose
kentrans_2779,eng_Latn,rag_Latn,"Libwoni sambe,kohe mwana",Mtoto apewe viazi vilivyochomwa,general_prose
kentrans_588,eng_Latn,rag_Latn,Inyumba ya matava yang'anywangwa lwene nu lwene yilwo.,jamii ya nyumba mllikotekea maovu walilazimika kuhama punde baada ya tambiko kufanya na kuiache mahame.,general_prose
kentrans_2980,eng_Latn,rag_Latn,Lea alolaa liiru lira,Lea anaona lile goti.,general_prose
kentrans_2354,eng_Latn,rag_Latn,Okolanga kehenyehenye,Wewe uliye na kiburi,general_prose
kentrans_142,eng_Latn,rag_Latn,"Kunimuloli itsimbala yitsi mulilanga lilahi ni (INGULIKWA) nitsifanani no mundu wa mumulangalanga uyu amanya aseka, ania ahenza ma kandi akiling'ana ukulila.","kwa hivyo mkiona alama hizo kwa kuitwa vizuri ( kupewa jina) zikifanana na mtu ambaye munaitaita huyo huwa ancheka, anakunia anaangalia na pia anaacha kulia",general_prose
kentrans_124,eng_Latn,rag_Latn,Ave umusatsa uguuta inzala ivuli kuduka kuye navandu veve.,Awe mume ashindae njaa isije kumdhuru yeye pamoja na familia yake.,general_prose
kentrans_1109,eng_Latn,rag_Latn,Kandi mang’ana go: Leta butakatifu ku voosi.,"zako habari njema, ulete utukufu kwa wote",general_prose
kentrans_131,eng_Latn,rag_Latn,Soma zaburi 15:2 kandi soma Yohana 15: 1-3,Sama Zaburi 15:2 na usome pia Yohana 15:1-3,general_prose
kentrans_2864,eng_Latn,rag_Latn,Mirembe vaamitu,Salamu kwa watoto wetu,general_prose
kentrans_706,eng_Latn,rag_Latn,Buyanzi bwa hasi;,Furaha ya chini,general_prose
kentrans_868,eng_Latn,rag_Latn,Wina wa lomba inzira yavo?,Ni nani aliyetengeneza njia yao?,general_prose
kentrans_93,eng_Latn,rag_Latn,Mmbisandu uyu no mwana wa avivuli veeve vaahela(vaakudza)anaho mulala kuvo yakudza,Mwanamkiwa ni mtoto ambaye wazazi wake wameaga au mmoja wao ameaga,general_prose
kentrans_2409,eng_Latn,rag_Latn,Ganagana ive mulina wange,Fikiria eh rafiki yangu,general_prose
kentrans_1185,eng_Latn,rag_Latn,"Nyee, Lyerha Yesu linulu,","Hakika, Jina Yesu ni tamu",general_prose
luhya_multi_353_sw,swh_Latn,rag_Latn,"Ulikuja karibu nilipokuita, nawe ukasema, “Usiogope.","57 Wesunda ku inze ku lidiku Lya nda kwanira, na wa mbolera, u ta Tia mba.",Conversational
kentrans_2631,eng_Latn,rag_Latn,Tsunu! Tsunu! Tsunu! Tsunu,Tsunu! Tsunu! Tsunu! Tsunu.,general_prose
kentrans_2464,eng_Latn,rag_Latn,Vamulika lwa serelwa yazanga,Tayari kumulaki bibi arusi,general_prose
luhya_multi_303_en,eng_Latn,rag_Latn,To anger or argue with your uncle,38. Kusinyikira no kogondokera mifwa wovo.,Conversational
luhya_multi_198_sw,swh_Latn,rag_Latn,Niliwaita hao walionipenda lakini walinidanganya.,"19 Nda langa avayanze vange, navutswa va ngada.",Conversational
kentrans_3501,eng_Latn,rag_Latn,"Kigira ubusagaruku bubwo buveye bunene kuli inyanza, Ni bwaha u nyala kukuhonya?","Kwa maana uvunjifu wako ni mkuu kama bahari, Ni nani awezaye kukuponya?",general_prose
kentrans_45,eng_Latn,rag_Latn,Nombiri,Utanipeleka.,general_prose
luhya_multi_23_en,eng_Latn,rag_Latn,"If you are born by an inherited widow, you too do not inherit a widow.",.Niwivulwa mu mwandu naïve utatsia kandi mwandu mba .,Conversational
luhya_multi_136_en,eng_Latn,rag_Latn,"Think of times that passed, in times, your God is there giving you when you existed and were not yet born.","""Yibaasia ke biise bibiabira, mu biise, Wele wenywe alikho amuelesia enywe nibio mwaba ne mukhasaalwa tawe.",Conversational
kentrans_1653,eng_Latn,rag_Latn,Yaalola nuvulahi avalange vaduukiho avateeve,Aliona ni vyema awaite waje ili awaulize,general_prose
luhya_multi_150_sw,swh_Latn,rag_Latn,Mikono ya wanawake wenye huruma imewatokosa watoto wao wenyewe.,10 Makono ga vakali avetsimbavasi ga deki avana vavo Avene.,Conversational
kentrans_947,eng_Latn,rag_Latn,Vya nda rhulidzwa mmasahi gege.,Nilivyopata kupitia damu yake.,general_prose
kentrans_1145,eng_Latn,rag_Latn,"Mwoyo gwange guyanzi muno,",Moyo wangu hufurahia mno,general_prose
kentrans_2845,eng_Latn,rag_Latn,TSINYIMBU NE VIDANDAWILI VIKONYANGA,UMUHIMU WA NYIMBO NA VITENDAWILI,general_prose
kentrans_2546,eng_Latn,rag_Latn,Mbeye nu musungu nu mulaya - Tsisendi,Niko na mzungu ni Malaya -Pesa,general_prose
kentrans_2914,eng_Latn,rag_Latn,Evelia yirana yengo naganaga chanyala kukola,Evelia alirudi nyumbani na kufikiria cha kufanya,general_prose
kentrans_851,eng_Latn,rag_Latn,Bulaliri bwange tawe.”,Si kwa mapenzi yangu.,general_prose
luhya_multi_326_sw,swh_Latn,rag_Latn,Mwanamke kukama ng’ombe,44. Mukali kokela eng'ombe.,Conversational
kentrans_271,eng_Latn,rag_Latn,Kandi Eng’erengani yo kwigulu inyala kwiyita iyene igwa hasi kuli umwana utuli mu umundu wiyiti.,Tena nyota juu angani inaweza kujiua yenyewe na ianguke chini jinsi ilivyo kwa mtoto aliyetoka tumboni mwa aliyejiua.,general_prose
kentrans_929,eng_Latn,rag_Latn,Nda lekha ingo yanje ndi Shigira nda khu yanza.,Nitawacha nyumba yangu kwa sababu nakupenda.,general_prose
kentrans_114,eng_Latn,rag_Latn,Unyala kusingilila ikivala nokusingilila miluka ja vandu.,Awezaye kutawala ulimwengu na mila na desturi za watu.,general_prose
luhya_multi_291_sw,swh_Latn,rag_Latn,Mwanaume kula kwa maziwa kule alikotoa mke,32. Musatsa kuliira maveere wayatulitsa mukali.,Conversational
luhya_multi_400_sw,swh_Latn,rag_Latn,Ninga mtoto wa Zatsa,A - Ninga? -Ninga Zatsa,Conversational
kentrans_3204,eng_Latn,rag_Latn,Amagondi galondaa Amondo.,Kondoo wanamfuata Amondo.,general_prose
kentrans_3198,eng_Latn,rag_Latn,Umundu wagulaa matunda ula ahira halıkı?,Mtu anayechuna matunda huyapeleka wapi?,general_prose
kentrans_1002,eng_Latn,rag_Latn,Tsivita bwoni bwetu bwosi.,Zashinda dhambi zetu zote.,general_prose
kentrans_1195,eng_Latn,rag_Latn,Umwana Wa Daudi,Mwana Wa Daudi,general_prose
kentrans_3230,eng_Latn,rag_Latn,Nogaa liduuma ndondolere engoko.,Nachuna hindi nimgongolee kuku,general_prose
kentrans_2381,eng_Latn,rag_Latn,Ulanyola liva mwoyo.,Upate tena kuishi,general_prose
kentrans_1840,eng_Latn,rag_Latn,"Hango muyinzi gwa yali anyala kokola nu kutumwa mu vatende kwanzala muliru, kwinula tsingutsa.","Nyumbani kazi ambayo angeweza kuifanya ni kutumwa kwa majirani kupalia moto, na kupakua mboga.",general_prose
kentrans_239,eng_Latn,rag_Latn,Singila kuli Liuva kigira liuva litula vutswa vulidiku kutula saa kumi na mbili tsio mugamba maliduka saa kumi na mbili ha mugolova.,Simama kama Jua kwa sababu jua hutoka kila siku kuanzia saa kumi na mbili asubuhi hadi saa kumi na mbili jioni.,general_prose
kentrans_905,eng_Latn,rag_Latn,Ya ngingira bwoni bwane.,Alibeba dhambi zangu.,general_prose
luhya_multi_77_sw,swh_Latn,rag_Latn,“Kitendaliwa!! Tega.,“Munaee!! Kwitse.,Conversational
kentrans_1750,eng_Latn,rag_Latn,Nihaliki hetsisimindwa tsigunzanga?,Teleka hushinda wapi?,general_prose
kentrans_337,eng_Latn,rag_Latn,Na umwana kuli uyu siagonelangwa ku amagenga mba.,Na mtoto kama huyu baada ya mazishi watu hawakeshi nje tena.,general_prose
luhya_multi_217_en,eng_Latn,rag_Latn,"You, Lord, endure forever.","19 Ive, o Yahova uhindiranga mihiga ne nemihiga.",Conversational
luhya_multi_341_en,eng_Latn,rag_Latn,He has besieged and enveloped me with bitterness and tribulation.,"5 Wombaki KU inze, nokunkumbiridza nendulwe neliluha.",Conversational
kentrans_3161,eng_Latn,rag_Latn,Siisulula isaabu,Futa hesabu,general_prose
luhya_multi_163_sw,swh_Latn,rag_Latn,11. Mwanaume kufagia nyumba wakati mukewe yuko.,11. Musatsa kweya munyumba mukali weve naveeyeho. !,Conversational
kentrans_1036,eng_Latn,rag_Latn,Luyali khuye,Uyukufu kwake,general_prose
kentrans_1122,eng_Latn,rag_Latn,Nunu a langanga mwinye Mucdze himbi ha a veeye Ala mu ha ubugasu.,"Sote twaitwa kwake, Tuje karibu naye Tupopokee utakaso",general_prose
luhya_multi_164_sw,swh_Latn,rag_Latn,Wafalme wa dunia hawakusadiki wala wote wakaao duniani.,12 Avami velirova si va suuvira Kinga vosi ava menyanga mu lirova.,Conversational
kentrans_127,eng_Latn,rag_Latn,Gadukana umudu uyu ave mu ligenda mutsinzila tsindahi ne tsia ageligali ne tsinungi.,Yafaa ntu huyu awe wa kutembea katika njia nzuri na za ukweli na pia zile zilizonyoka.,general_prose
kentrans_3232,eng_Latn,rag_Latn,Ling'ohani,………,general_prose
kentrans_1156,eng_Latn,rag_Latn,Mwidzominye Nyasaye,Tumsifu Mungu,general_prose
kentrans_2959,eng_Latn,rag_Latn,TUPU,Vuza,general_prose
kentrans_3260,eng_Latn,rag_Latn,Umukeere Ndiegu yatsia kusuma nanyola yo vyokulia niyatsa nadeka nalia niyima umwana weve.,"Ndiegu akaenda kuomba chakula, akapata na akaja akapika, akala na akamunyima mototo wake.",general_prose
kentrans_2676,eng_Latn,rag_Latn,Vaana vetu niinze lledi woo.,Watoto wetu ni mimi Lledi,general_prose
kentrans_1082,eng_Latn,rag_Latn,"Nyasaye Yahova, Umutaktifu;","Baba, Mwana, Roho, Mungu Mwemye enzi",general_prose
kentrans_1895,eng_Latn,rag_Latn,Valeta imwu yamaduma malavu kuli kugalolanga amadiku gano.,Wakalete mbegu ya mahindi meupe tunayoyaona siku hizi.,general_prose
kentrans_1077,eng_Latn,rag_Latn,"Waali: nu veeho, nu U li va ho.","Wewe U mwanzo, nawe U mwisho",general_prose
kentrans_168,eng_Latn,rag_Latn,Engerengani yaali Yesu Kristo.,Nyota ilikuwa Yesu Kristo.,general_prose
kentrans_1613,eng_Latn,rag_Latn,Anakamuna kaamanya nikamwigitsa Iwimbu yiru:,Anakamuna alimfundisha mamake wimbo huu.,general_prose
luhya_multi_290_en,eng_Latn,rag_Latn,"Though he brings grief, he will show compassion, for his unfailing love is great.","32 Kigira Kali na a vereridza, naye Kandi a la Vera kuli ubunene bwetsimbabasi tsitsye.",Conversational
kentrans_1221,eng_Latn,rag_Latn,Kutwula mu buhambe,Kutoka utumwani,general_prose
kentrans_3097,eng_Latn,rag_Latn,Yiiruka naavita naaseka,Alitoroka akapita akicheka,general_prose
kentrans_2931,eng_Latn,rag_Latn,"Muhonja,Muhonja, Muhonja, Muhonja Ndula kwaya Muhonja Vyayo vyosi Muhonja Vya magondi Muhonja vye tsiang’ombe Muhonja tsigulira Muhonja","Muhonja, Muhonja, Muhonja, Muhonja natokakuchunga Muonja mifugo wote Muhonja mifugo wa kondoo Muhonja mifugo wa ng’ombe Muhonja nifungulie Muhonja",general_prose
kentrans_448,eng_Latn,rag_Latn,40. Kotema imbatsi muchamugitsi chinyumba yoyo nomoloma nolembana. i,Kukata shoka mbele ya nyumba yako ukiongea na kugombana,general_prose
kentrans_1691,eng_Latn,rag_Latn,Yaaginga kivaavi kenene niritimu linene ligaali,Alibeba mkuki mkubwa na mti mkubwa wa fumo,general_prose
kentrans_1361,eng_Latn,rag_Latn,A vayi va li ho mu kivala zana,Hata nao wachunga walikuwapo,general_prose
kentrans_1643,eng_Latn,rag_Latn,Yaahongera kwimba Iwimbuki?,Ni wimbo upi alizoea kuimba?,general_prose
luhya_multi_255_en,eng_Latn,rag_Latn,Women digging a grave and burying the dead.,22. Avak ali kuyava kilindwa nukuyavila avakuzu.,Conversational
kentrans_1552,eng_Latn,rag_Latn,Gwagenda vwangu vwangu nigudidikana manigugwa hasi.,Jini alitembea harakaharaka na kwa wasiwasi hata akaanguka chini.,general_prose
kentrans_965,eng_Latn,rag_Latn,Mukhonyi mulahi,Mwokozi mzuri,general_prose
kentrans_2840,eng_Latn,rag_Latn,Vasomi vageliste kuvola tsinyimbu no mutwe.,Wanafunzi wajaribu kujikumbusha nyimbo,general_prose
kentrans_3537,eng_Latn,rag_Latn,"9 U hani Tsinzira tsange na magina ga vadzwa , u kyaminyi Tsinzira tsyange.",Ameziziba njia zangu kwa mawe yaliyochongwa; Ameyapotosha mapito yangu.,general_prose
kentrans_3110,eng_Latn,rag_Latn,Kale avaana vivikaa mamooli,"Kitambo, watoto walikuwa wanavaa …………..",general_prose
kentrans_3385,eng_Latn,rag_Latn,"Yee, malesi ga tonya amadzi.","Yee, mbingu zilidondoza maji",general_prose
kentrans_2512,eng_Latn,rag_Latn,Mbeye ne inyumba yange ndulamu kandi mba - Kirinda,Nina nyumba yangu sitoki ndani -Kaburi,general_prose
kentrans_3665,eng_Latn,rag_Latn,16 Itaji yaguluki kutula ku mitwe gyetu.,Taji ya imeanguka kutoka kwa vichwa vyetu.,general_prose
luhya_multi_213_sw,swh_Latn,rag_Latn,Wanatuvizia hatua zetu hata hatuwezi kwenda katika njia zetu.,18 Va himanga tsinduvatiru tsyetu sikunyala kugenda ku tsinzira tsyetu.,Conversational
luhya_multi_322_sw,swh_Latn,rag_Latn,Mke kuchukua [ ] ya mwanaume,42. Mukali kuvugula muhizu gwu musatsa.,Conversational
kentrans_274,eng_Latn,rag_Latn,Umukana anaho mukali ukili ukutsia mu mweli hamugoloova vudiku na aloli mweli nigulavi amanya vutswa ing'inga yeye iduki naye iyatsila mu mweli.,Msichana au mke ambaye bado hajaona hedhi jioni usiku akiona mwezi ukiangaza hujua tu kuwa wakati wake umefika.,general_prose
kentrans_453,eng_Latn,rag_Latn,45. Mukali kusimika magomia naho misala.,Mwanamke kupanda ndizi au miti,general_prose
kentrans_1259,eng_Latn,rag_Latn,Mu he bukumi. a veeye Nyasaye.,"Mungu wa kweli, wala si kiumbe",general_prose
kentrans_753,eng_Latn,rag_Latn,Nduuke naye hango he.,Nifike naye nyumbani kwake.,general_prose
kentrans_2555,eng_Latn,rag_Latn,Mbeye ne kigingi mu inyumba yange kinwetsa matsi gange Katsotso - Itaya,Nina jinni kwa nyumba yangu linakunywa maji kila mara -Taa,general_prose
kentrans_241,eng_Latn,rag_Latn,UMWELI:,MWEZI,general_prose
kentrans_2513,eng_Latn,rag_Latn,Ninzingiye mu inyumba yange ndulamu mba - Mukutsu,Nikiingia kwa nyumba yangu sitoki ndani Mfu,general_prose
kentrans_637,eng_Latn,rag_Latn,Na vola “Ga fweye!”,"Akasema, “Yamekwisha!”",general_prose
kentrans_1577,eng_Latn,rag_Latn,"Vamudiira nivateevana galaha nivavoola, “Heene akagonaa naho?"" Valala vagaya, na vandi vavoola, ""Yee agonaa.""",Waliomkuta hapo waliulizana ikiwa analala.Baadhi wakasema kuwa analala na wengine wakapinga.,general_prose
kentrans_2874,eng_Latn,rag_Latn,Kale muno yaliho Isimba.,Hapo zamani za kale palikuwepo na simba.,general_prose
kentrans_2344,eng_Latn,rag_Latn,"Etsinyinga tsyo Mwami Yesu,",Nyakati ya Bwana Yesu,general_prose
kentrans_1834,eng_Latn,rag_Latn,Vavugulanga lisiza lyosi kolomba umunyu zana yigu na vayoya valeta yengo.,Walikuwa wakichukua jivu yote baada ya kuchoma na kupeleka nyumbani.,general_prose
kentrans_3640,eng_Latn,rag_Latn,Tsinyumba tsyetu tsi veye tsya avandu vaandi.,Nyumba zetu zimekuwa za watu wengine.,general_prose
kentrans_1406,eng_Latn,rag_Latn,"Voosi va la gasidzwa, lwa va manyi Omwami","Mwokozi atufie, Ili tusipotee,",general_prose
kentrans_1973,eng_Latn,rag_Latn,Vatigala mu yavo avavugirizani kulwana.,Hao waliobakia hapo ni wale wamekubaliana kupigana.,general_prose
kentrans_2380,eng_Latn,rag_Latn,Ulekane nu vudamanu bwosi,Uwachane na na dhambi zote,general_prose
kentrans_2348,eng_Latn,rag_Latn,MUHULILE INZE YAHOVA,"Sikizeni, sema Bwana",general_prose
kentrans_954,eng_Latn,rag_Latn,"Getsinyama tsyoi,","Ya wanyama wote,",general_prose
kentrans_243,eng_Latn,rag_Latn,Umundu mukali uyu vaganila hayi no mweli?,"Je, huyu mwanake ana uhusiano gani na mwezi?",general_prose
kentrans_1368,eng_Latn,rag_Latn,Makuva ga va nyola ku akana yaka.,Ujumbe walipata kwa mtoto huyu.,general_prose
kentrans_2360,eng_Latn,rag_Latn,Vizominye lieta liange.,Litukuzwe jina langu,general_prose
kentrans_484,eng_Latn,rag_Latn,"Yatumikiranga, kihinda kugingiramu tsinyama nivigumba vio m’mbiri gwo mu kuzu.",Walitumia kikapu kubebea mizoga ya mfu.,general_prose
kentrans_737,eng_Latn,rag_Latn,"Yesu, Yesu, Yesu.","Yesu, Yesu, Yesu.",general_prose
kentrans_3131,eng_Latn,rag_Latn,Uyu ni Ferida nauyu ni Febe,Huyu ni Ferida na huyu ni Febe.,general_prose
kentrans_3472,eng_Latn,rag_Latn,"4 U nyiye ubuta bwibwe kuli musigu, u singiye nomukono gwigwe mulungi kuli Mudamdidzi.","Ameupinda upinde wake kama adui, Amesimama na mkono wake wa kuume kama mtesi.",general_prose
kentrans_24,eng_Latn,rag_Latn,Ninga zaza,Ninga mtoto wa Zaza,general_prose
kentrans_1174,eng_Latn,rag_Latn,"Khuli mushingi wange,",Unifanya kiumbe kipya,general_prose
kentrans_2075,eng_Latn,rag_Latn,Yavora baba uvavere,Alisema Baba uwasmehe,general_prose
kentrans_3519,eng_Latn,rag_Latn,"Ginga makono gogo kuhenzidza kuye kigira livamwoyo lyavana vovo vadoto, yavo avakudza Myoyo kigira inzala ku kiheri kyelihasi sa lilala.","Umwinulie mikono yako; Kwa uhai wa watoto wako wachanga wazimiao kwa njaa, Mwanzo wa kila njia kuu.",general_prose
kentrans_2686,eng_Latn,rag_Latn,"Ninze ingoyi woo, ninze ingoyi woo","Ni mimi kichoma nguo,ni mimi kichoma nguo",general_prose
kentrans_676,eng_Latn,rag_Latn,ku samehe bwoni bwetu.,Tusamehe dhambi zetu,general_prose
kentrans_3267,eng_Latn,rag_Latn,"Avatende vamanya vatanga limusekelitsa, nivamudiginya nivimba Iwimbu yilu:","Majirani wakanza kumukejeli, wakimukunakuna huku wakiimba wimbo huu:",general_prose
kentrans_3343,eng_Latn,rag_Latn,Virenge vivye na a duka mu lihema lya,Miguu yake ilimfikisha kwa hema yake,general_prose
kentrans_2328,eng_Latn,rag_Latn,Kazozo ku fwanana naye;,Milele tufanane naye,general_prose
luhya_multi_198_en,eng_Latn,rag_Latn,"I called for my lovers, but they deceived me.","19 Nda langa avayanze vange, navutswa va ngada.",Conversational
luhya_multi_207_sw,swh_Latn,rag_Latn,Sayuni huinyosha mikono yake na hakuna hata mmoja wa kumfariji.,17 Zioni a nyiranga makono hehe si ha veye Kali mlala u mu leminya mwoyo.,Conversational
kentrans_2266,eng_Latn,rag_Latn,KUTIA NYASAYE,HESHIMU MUNGU,general_prose
kentrans_663,eng_Latn,rag_Latn,Tsindamano tsyetu:,Mahitaji yetu:,general_prose
luhya_multi_135_en,eng_Latn,rag_Latn,She went to Nairobi to Simiyu.,"“Yatsia e Nairobi, ewa Simiyu.",Conversational
kentrans_288,eng_Latn,rag_Latn,UMWELI UMUKALI NO MWANA ni vindu vihambani nitali umanyi agene yaga Nyasaye navutswa umundu mukali siamanya agambandika yaga mba.,"MWEZI, MKE NA MTOTO ni vitu sawakwa pamoja lakini ujue haya Mungu lakini mke hajui haya ninayoandika.",general_prose
kentrans_379,eng_Latn,rag_Latn,Avalogooli vakale avakulu valanga Nyasaye MUSAMBWA.,Wamaragoli wa jadi walimuita Mungu Musambwa,general_prose
kentrans_3054,eng_Latn,rag_Latn,Avana veeve vanunaa,Watoto wake wananyonya.,general_prose
kentrans_821,eng_Latn,rag_Latn,Kwogidzwa vyosi vitali vilungi.,Kusafisha vyote visivyo laini.,general_prose
kentrans_2961,eng_Latn,rag_Latn,Lola lirere lira,Ona lile tawi ndizi lililonyauka,general_prose
luhya_multi_271_sw,swh_Latn,rag_Latn,Mwanamke kumla kuku (akimla ilibidi aende kwao kuleta ng’ombe na mbuzi),28. Mukali kulia engoko. (Niyalitsanga kuduuka atsia wavo koleeta eng'ombe naho imbuli).,Conversational
kentrans_1056,eng_Latn,rag_Latn,Ndiyama Ubwoni bwanje liuva nilyakhana.,Nitakiri dhambi zangu peupe.,general_prose
luhya_multi_183_sw,swh_Latn,rag_Latn,"Kongwa la makosa yangu, limefungwa na mkono wake.","14. Inira ya mahyolo gange, mukono gwigwe gu gi bohi.",Conversational
kentrans_1694,eng_Latn,rag_Latn,Yali niyayanza navivuuli veeve halala na Nyasaye.,Alipenda wazazi wake pamoja na Mungu.,general_prose
kentrans_831,eng_Latn,rag_Latn,A khu honie efwe fwesi.,Atuponye sisi sote.,general_prose
luhya_multi_278_sw,swh_Latn,rag_Latn,Ameikata pembe yote ya Israeli Katika hasira yake kali.,3 Lwiga lwosi kwa Israeli u lu kalagi mu butima bwibwe bululu.,Conversational
kentrans_1309,eng_Latn,rag_Latn,"Vuguli, mu linde.",Usio na mwisho,general_prose
kentrans_1754,eng_Latn,rag_Latn,Liviruka lyo mundu,Kukuwa kwa mtu,general_prose
kentrans_1252,eng_Latn,rag_Latn,"Avandu va Kristo mu sangale nunu,","Njoni na furaha, Enyi wa Imani",general_prose
kentrans_2314,eng_Latn,rag_Latn,Kigira tsinyinga tsimali kwoneka.,Nyakati sasa ni za majaribu,general_prose
kentrans_2893,eng_Latn,rag_Latn,Liive liamanya niliha engoko logembe.,Mwewe alimpa kuku wembe.,general_prose
kentrans_1551,eng_Latn,rag_Latn,Gwali ugukomeru muno.,Jini alikuwa mnene kwelikweli,general_prose
kentrans_1382,eng_Latn,rag_Latn,Nda sangala. Yesu yadza,"Nitamtukuza, nitamtukuza",general_prose
luhya_multi_178_en,eng_Latn,rag_Latn,The visions of your prophets were false and worthless.,"14 Avaprofeti vovo VA KU koleye amalola, amalola ga vutswa na govusiru.",Conversational
kentrans_2711,eng_Latn,rag_Latn,Gendi kusaliri Moi.,Twendeni tumuombee Moi.,general_prose
kentrans_1620,eng_Latn,rag_Latn,"""Yive uveeye nuvusangali muno, ukaliiyeki?""","“Wewe una furaha mno, umekula nini?”",general_prose
kentrans_29,eng_Latn,rag_Latn,A kaviri,Wa kaviri,general_prose
kentrans_2964,eng_Latn,rag_Latn,Libiiba,Tanki,general_prose
kentrans_1472,eng_Latn,rag_Latn,Enzoka yumunda eueeye indamanu.,Nyoka wa tumboni ni mbaya Zaidi.,general_prose
kentrans_527,eng_Latn,rag_Latn,Kandi yavugu langa lineke nu vwuki vwangote avanwehitsa.,"Pia, angewan angechukua na kuwanywesha dawa za kienyeji na asali ilokomaa .",general_prose
kentrans_1328,eng_Latn,rag_Latn,Lwa kwidzulitsa makuva malahi,Habari njema tuikumbukapo,general_prose
kentrans_940,eng_Latn,rag_Latn,Lwa inze ndola umusalaba,Nionapo msalaba,general_prose
kentrans_2144,eng_Latn,rag_Latn,Naye alameda amadanyi.,Naye atatujaza baraka,general_prose
kentrans_678,eng_Latn,rag_Latn,Kwidzominye Mutungiri,Tuna mshukuru anaye tulipia,general_prose
kentrans_2677,eng_Latn,rag_Latn,Haa ninze Lledi.,Ni mimi lledi,general_prose
kentrans_2748,eng_Latn,rag_Latn,Mwana wa mbiri.,Kifungua mimba.,general_prose
kentrans_395,eng_Latn,rag_Latn,Eng'ombe yo luvego nivitanga.,Wakati ngombe ya makumbusho inachinjwa,general_prose
kentrans_559,eng_Latn,rag_Latn,12. Mukali kwik ala kondeve yo musatsa.,12. Bibi kuketi kwenye kiti cha bwana.,general_prose
kentrans_2556,eng_Latn,rag_Latn,Inyumba yange eveye na madirisha manying- Keyonzo,Nyumba yangu ina madirisha mengi -Kufuli,general_prose
kentrans_3088,eng_Latn,rag_Latn,Aveeye nemiima mirahi,Ana tabia nzuri.,general_prose
kentrans_3649,eng_Latn,rag_Latn,Na kwinye ku gingi budamano bwavo.,Nasi tumebeba maovu yao.,general_prose
